airbnb_id,city,name,latitude,longitude,price,rating_overall,reviews_count,rating_stars,rating_accuracy,rating_communication,rating_cleanliness,rating_location,rating_checkin,rating_value,response_rate,response_time,acceptance_rate,room_type,bedrooms,beds,bathrooms,person_capacity,host_name,host_since,is_superhost,host_verified,url,data_source,last_review_date,availability_30,availability_60,availability_90,minimum_nights,maximum_nights
avignon_000084,Avignon,Magnifique appartement à Avignon,43.888432,4.752441,137,4.44,27,4.4,4.39,4.48,4.53,4.76,4.49,4.25,94,moins de 12 heures,89,Logement entier,2,5,2.8,7,Host_32117,2012,False,True,https://www.airbnb.fr/rooms/avignon_000084,detailed_ratings,2022-11-12,5,30,49,1,237
avignon_000085,Avignon,Calme maison à Avignon,43.915785,4.840724,90,4.47,293,4.5,4.49,4.48,4.66,4.67,4.68,4.35,93,quelques heures,93,Logement entier,2,3,1.8,7,Host_95354,2021,True,True,https://www.airbnb.fr/rooms/avignon_000085,detailed_ratings,2022-08-03,7,51,3,7,215
avignon_000086,Avignon,Calme chambre à Avignon,44.011855,4.774653,114,4.72,158,4.7,4.65,4.66,4.75,5.0,4.78,4.34,100,moins de 12 heures,94,Chambre partagée,2,4,2.5,4,Host_89507,2013,False,True,https://www.airbnb.fr/rooms/avignon_000086,detailed_ratings,2024-07-14,23,29,87,7,363
avignon_000087,Avignon,Spacieux appartement à Avignon,43.998327,4.81288,58,4.73,33,4.7,4.74,4.76,4.6,5.0,4.89,4.61,97,moins d une heure,87,Logement entier,4,6,1.9,3,Host_53086,2015,False,True,https://www.airbnb.fr/rooms/avignon_000087,detailed_ratings,2022-07-07,17,59,82,4,126
avignon_000088,Avignon,Hébergement chez l'habitant - Avignon proche gare,43.977943,4.734524,103,4.68,259,4.7,4.65,4.88,4.56,4.97,4.84,4.61,87,moins de 12 heures,81,Chambre privée,1,6,1.7,5,Host_42067,2016,False,False,https://www.airbnb.fr/rooms/avignon_000088,detailed_ratings,2022-08-20,17,13,85,5,328
avignon_000089,Avignon,Chambre confortable proche quartier historique Avignon,44.000751,4.742696,114,4.46,174,4.5,4.37,4.61,4.58,4.57,4.75,4.12,90,moins de 12 heures,88,Chambre privée,3,5,1.8,7,Host_54205,2018,False,True,https://www.airbnb.fr/rooms/avignon_000089,detailed_ratings,2022-02-21,1,18,10,5,352
avignon_000090,Avignon,Hébergement chez l'habitant - Avignon proche gare,43.915963,4.780813,63,4.64,297,4.6,4.71,4.69,4.8,4.9,4.83,4.45,99,moins de 12 heures,92,Chambre privée,4,3,2.9,9,Host_4413,2018,True,True,https://www.airbnb.fr/rooms/avignon_000090,detailed_ratings,2023-11-25,26,23,53,5,127
avignon_000091,Avignon,Charmant duplex quartier animé,44.034308,4.880007,101,4.44,266,4.4,4.48,4.67,4.35,4.72,4.65,4.52,96,moins de 12 heures,82,Logement entier,2,1,1.4,9,Host_89531,2017,False,True,https://www.airbnb.fr/rooms/avignon_000091,detailed_ratings,2024-03-16,6,12,83,7,281
avignon_000092,Avignon,Duplex entier au cœur de Avignon,43.876396,4.898948,84,4.59,136,4.6,4.79,4.7,4.56,4.65,4.84,4.48,91,moins de 12 heures,87,Logement entier,3,6,2.1,7,Host_75452,2018,False,True,https://www.airbnb.fr/rooms/avignon_000092,detailed_ratings,2024-08-06,20,47,84,6,314
avignon_000093,Avignon,Hébergement chez l'habitant - Avignon quartier animé,43.959205,4.776815,74,4.43,75,4.4,4.4,4.67,4.57,4.62,4.56,4.39,91,moins d une heure,80,Chambre partagée,3,4,1.9,7,Host_35176,2015,True,False,https://www.airbnb.fr/rooms/avignon_000093,detailed_ratings,2023-01-11,22,7,28,5,328
avignon_000094,Avignon,Maison entier au cœur de Avignon,43.993818,4.882497,49,4.61,32,4.6,4.77,4.74,4.5,4.93,4.61,4.42,85,moins d une heure,99,Logement entier,1,2,2.2,5,Host_45522,2015,False,False,https://www.airbnb.fr/rooms/avignon_000094,detailed_ratings,2022-09-02,28,53,36,6,341
avignon_000095,Avignon,Hébergement entier - Avignon zone calme,43.907277,4.869422,153,4.58,20,4.6,4.68,4.65,4.5,4.7,4.76,4.63,86,quelques heures,92,Logement entier,3,4,1.8,4,Host_25265,2015,False,True,https://www.airbnb.fr/rooms/avignon_000095,detailed_ratings,2024-06-10,24,12,11,6,228
avignon_000096,Avignon,Typique chambre à Avignon,43.874194,4.741914,153,4.74,242,4.7,4.88,4.89,4.68,4.83,5.0,4.48,91,moins de 12 heures,81,Chambre privée,4,2,1.3,9,Host_34760,2017,True,False,https://www.airbnb.fr/rooms/avignon_000096,detailed_ratings,2023-08-14,11,16,89,5,198
avignon_000097,Avignon,Hébergement entier - Avignon proche monuments,43.880149,4.891281,108,4.39,17,4.4,4.54,4.55,4.45,4.57,4.62,4.19,98,moins d une heure,93,Logement entier,3,2,1.2,4,Host_28789,2014,True,True,https://www.airbnb.fr/rooms/avignon_000097,detailed_ratings,2024-05-04,4,45,72,7,341
avignon_000098,Avignon,Cosy pied-à-terre à Avignon,43.900408,4.719301,40,4.61,132,4.6,4.69,4.57,4.43,4.62,4.71,4.71,95,moins de 12 heures,95,Logement entier,3,3,2.1,5,Host_54608,2019,False,True,https://www.airbnb.fr/rooms/avignon_000098,detailed_ratings,2023-02-10,29,21,85,3,182
avignon_000099,Avignon,Superbe duplex zone calme,43.907551,4.877078,144,4.52,86,4.5,4.58,4.57,4.45,4.76,4.78,4.4,98,moins d une heure,85,Logement entier,4,4,1.7,5,Host_74991,2017,False,False,https://www.airbnb.fr/rooms/avignon_000099,detailed_ratings,2023-07-08,0,3,35,4,55
avignon_000100,Avignon,Chambre confortable proche proche commerces Avignon,43.963131,4.874331,145,4.45,129,4.4,4.58,4.6,4.33,4.48,4.38,4.53,91,moins d une heure,91,Chambre privée,1,5,1.7,4,Host_50402,2020,True,True,https://www.airbnb.fr/rooms/avignon_000100,detailed_ratings,2022-01-27,6,60,12,7,165
avignon_000101,Avignon,Magnifique chambre à Avignon,43.861235,4.808106,135,4.7,12,4.7,4.63,4.99,4.85,4.82,4.98,4.63,90,quelques heures,90,Chambre privée,2,1,2.8,9,Host_13903,2019,False,True,https://www.airbnb.fr/rooms/avignon_000101,detailed_ratings,2023-03-19,18,51,78,4,184
avignon_000102,Avignon,Hébergement chez l'habitant - Avignon quartier historique,43.915508,4.829783,125,4.61,192,4.6,4.58,4.74,4.5,4.8,4.89,4.35,85,moins d une heure,88,Chambre privée,5,4,2.2,10,Host_66927,2018,False,True,https://www.airbnb.fr/rooms/avignon_000102,detailed_ratings,2022-10-08,0,19,49,3,40
avignon_000103,Avignon,Chambre confortable proche proche gare Avignon,43.953838,4.876438,113,4.43,174,4.4,4.35,4.61,4.17,4.67,4.51,4.05,93,quelques heures,84,Chambre privée,2,6,2.9,6,Host_82247,2018,False,True,https://www.airbnb.fr/rooms/avignon_000103,detailed_ratings,2024-02-17,13,32,60,6,110
avignon_000104,Avignon,Superbe studio quartier historique,43.858635,4.763152,124,4.67,92,4.7,4.72,4.94,4.61,4.83,4.86,4.64,98,moins de 12 heures,84,Logement entier,5,1,3.0,7,Host_50403,2018,False,True,https://www.airbnb.fr/rooms/avignon_000104,detailed_ratings,2023-12-08,14,40,80,5,122
avignon_000105,Avignon,Authentique appartement à Avignon,43.902389,4.83725,109,4.63,53,4.6,4.81,4.82,4.74,4.77,4.68,4.38,87,quelques heures,86,Logement entier,3,3,2.8,5,Host_36562,2023,False,True,https://www.airbnb.fr/rooms/avignon_000105,detailed_ratings,2024-04-05,10,11,85,2,267
avignon_000106,Avignon,Duplex entier au cœur de Avignon,43.949423,4.716976,88,4.66,38,4.7,4.63,4.72,4.68,5.0,4.75,4.43,90,moins de 12 heures,83,Logement entier,4,6,2.4,8,Host_40594,2012,False,True,https://www.airbnb.fr/rooms/avignon_000106,detailed_ratings,2023-04-04,8,21,87,4,342
avignon_000107,Avignon,Hébergement chez l'habitant - Avignon quartier historique,43.994183,4.825901,126,4.57,250,4.6,4.49,4.62,4.31,4.62,4.48,4.64,85,quelques heures,83,Chambre privée,4,5,2.3,8,Host_14737,2014,False,False,https://www.airbnb.fr/rooms/avignon_000107,detailed_ratings,2023-03-19,5,35,46,2,247
avignon_000108,Avignon,Authentique studio proche commerces,43.966342,4.803218,136,4.52,244,4.5,4.45,4.42,4.32,4.78,4.72,4.17,97,moins de 12 heures,84,Logement entier,5,5,1.1,7,Host_29118,2014,False,True,https://www.airbnb.fr/rooms/avignon_000108,detailed_ratings,2024-02-08,15,10,13,4,221
avignon_000109,Avignon,Hébergement entier - Avignon zone calme,44.005355,4.774019,94,4.36,23,4.4,4.28,4.63,4.14,4.37,4.5,4.28,87,quelques heures,89,Logement entier,3,5,2.1,3,Host_48804,2022,False,True,https://www.airbnb.fr/rooms/avignon_000109,detailed_ratings,2022-10-01,11,3,17,5,280
avignon_000110,Avignon,Spacieux appartement proche commerces,43.927495,4.888343,80,4.74,97,4.7,4.69,4.89,4.85,5.0,4.87,4.38,94,moins d une heure,83,Logement entier,4,5,2.4,2,Host_16653,2019,False,True,https://www.airbnb.fr/rooms/avignon_000110,detailed_ratings,2023-11-11,23,44,52,4,70
avignon_000111,Avignon,Magnifique pied-à-terre proche commerces,44.045562,4.764324,109,4.69,283,4.7,4.88,4.69,4.46,5.0,4.83,4.57,96,moins de 12 heures,96,Logement entier,1,5,2.7,6,Host_7751,2015,False,True,https://www.airbnb.fr/rooms/avignon_000111,detailed_ratings,2024-02-27,25,9,77,7,238
avignon_000112,Avignon,Chambre confortable proche proche gare Avignon,43.869783,4.747778,114,4.36,277,4.4,4.41,4.52,4.33,4.74,4.62,4.15,88,moins d une heure,97,Chambre privée,2,5,2.2,6,Host_37402,2019,True,False,https://www.airbnb.fr/rooms/avignon_000112,detailed_ratings,2022-01-14,10,42,0,5,144
avignon_000113,Avignon,Typique chambre à Avignon,43.889274,4.756121,123,4.43,12,4.4,4.59,4.55,4.27,4.45,4.34,4.1,91,moins d une heure,83,Chambre privée,2,3,1.5,2,Host_42595,2016,True,False,https://www.airbnb.fr/rooms/avignon_000113,detailed_ratings,2024-12-13,20,4,73,2,296
avignon_000114,Avignon,Cosy duplex à Avignon,43.914525,4.806225,130,4.43,203,4.4,4.46,4.68,4.42,4.62,4.67,4.47,86,quelques heures,87,Logement entier,2,3,1.0,6,Host_12367,2022,False,True,https://www.airbnb.fr/rooms/avignon_000114,detailed_ratings,2024-11-02,27,30,84,4,335
avignon_000115,Avignon,Magnifique studio proche monuments,44.047827,4.763008,104,4.49,159,4.5,4.61,4.77,4.55,4.88,4.51,4.52,90,moins de 12 heures,98,Logement entier,5,6,2.4,10,Host_19020,2014,False,False,https://www.airbnb.fr/rooms/avignon_000115,detailed_ratings,2023-01-15,10,21,31,3,283
avignon_000116,Avignon,Charmant loft proche gare,43.87357,4.732561,129,4.47,143,4.5,4.51,4.5,4.59,4.58,4.62,4.56,88,quelques heures,85,Logement entier,1,2,1.9,8,Host_43954,2023,False,True,https://www.airbnb.fr/rooms/avignon_000116,detailed_ratings,2024-02-01,8,40,89,3,299
avignon_000117,Avignon,Chambre confortable proche proche monuments Avignon,43.924646,4.849057,106,4.63,299,4.6,4.57,4.8,4.72,4.77,4.58,4.53,85,moins d une heure,94,Chambre privée,5,3,2.7,9,Host_75311,2012,False,True,https://www.airbnb.fr/rooms/avignon_000117,detailed_ratings,2023-06-24,3,20,48,1,177
avignon_000118,Avignon,Authentique studio proche monuments,43.998084,4.851399,46,4.5,266,4.5,4.56,4.46,4.36,4.61,4.69,4.2,91,quelques heures,89,Logement entier,2,3,2.8,7,Host_98505,2017,False,True,https://www.airbnb.fr/rooms/avignon_000118,detailed_ratings,2024-03-16,1,9,87,5,239
avignon_000119,Avignon,Calme chambre à Avignon,43.958478,4.746269,151,4.5,189,4.5,4.51,4.67,4.5,4.89,4.55,4.31,96,moins d une heure,86,Chambre privée,5,4,1.7,8,Host_18386,2018,False,True,https://www.airbnb.fr/rooms/avignon_000119,detailed_ratings,2022-10-11,9,24,85,2,89
avignon_000120,Avignon,Hébergement chez l'habitant - Avignon quartier historique,44.002723,4.801685,119,4.36,207,4.4,4.27,4.37,4.43,4.52,4.64,4.08,90,quelques heures,95,Chambre privée,4,5,2.0,9,Host_16810,2014,False,False,https://www.airbnb.fr/rooms/avignon_000120,detailed_ratings,2022-09-19,28,43,36,7,252
avignon_000121,Avignon,Chambre confortable proche proche commerces Avignon,43.864487,4.706842,66,4.4,196,4.4,4.46,4.61,4.3,4.64,4.45,4.35,89,moins de 12 heures,93,Chambre privée,2,5,3.0,7,Host_15259,2022,False,True,https://www.airbnb.fr/rooms/avignon_000121,detailed_ratings,2023-08-08,5,12,50,1,180
avignon_000122,Avignon,Chambre confortable proche zone calme Avignon,44.008181,4.772948,66,4.41,105,4.4,4.39,4.34,4.54,4.6,4.4,4.27,88,quelques heures,91,Chambre privée,4,6,1.5,10,Host_65063,2014,False,False,https://www.airbnb.fr/rooms/avignon_000122,detailed_ratings,2024-05-15,12,21,84,4,101
avignon_000123,Avignon,Chambre confortable proche proche gare Avignon,44.033538,4.776178,37,4.36,2,4.4,4.34,4.42,4.19,4.61,4.3,4.23,91,moins d une heure,99,Chambre privée,4,6,2.6,10,Host_60652,2019,True,True,https://www.airbnb.fr/rooms/avignon_000123,detailed_ratings,2022-05-04,25,49,88,3,273
avignon_000124,Avignon,Maison entier au cœur de Avignon,44.034394,4.76795,97,4.62,238,4.6,4.78,4.63,4.73,4.91,4.72,4.6,94,moins d une heure,99,Logement entier,4,6,2.5,6,Host_86588,2021,False,False,https://www.airbnb.fr/rooms/avignon_000124,detailed_ratings,2023-07-18,4,13,71,3,152
avignon_000125,Avignon,Duplex entier au cœur de Avignon,44.036443,4.885644,64,4.55,161,4.6,4.68,4.69,4.56,4.6,4.58,4.6,100,moins d une heure,81,Logement entier,3,4,2.5,6,Host_48275,2021,False,False,https://www.airbnb.fr/rooms/avignon_000125,detailed_ratings,2024-01-26,8,58,60,2,197
avignon_000126,Avignon,Hébergement entier - Avignon quartier historique,44.048322,4.735027,79,4.67,72,4.7,4.76,4.66,4.47,4.73,4.68,4.66,90,moins d une heure,91,Logement entier,1,2,1.6,10,Host_70648,2021,False,True,https://www.airbnb.fr/rooms/avignon_000126,detailed_ratings,2022-03-20,4,12,44,5,63
avignon_000127,Avignon,Typique chambre à Avignon,43.922635,4.852666,72,4.48,44,4.5,4.59,4.58,4.18,4.54,4.45,4.52,98,quelques heures,83,Chambre privée,4,6,2.3,9,Host_96419,2019,False,True,https://www.airbnb.fr/rooms/avignon_000127,detailed_ratings,2023-02-13,8,59,23,2,157
avignon_000128,Avignon,Superbe loft à Avignon,43.946881,4.748469,84,4.48,76,4.5,4.66,4.53,4.3,4.87,4.54,4.32,89,moins de 12 heures,87,Logement entier,3,2,1.6,3,Host_85277,2013,False,True,https://www.airbnb.fr/rooms/avignon_000128,detailed_ratings,2024-08-12,4,31,13,2,62
avignon_000129,Avignon,Lumineux duplex à Avignon,43.91811,4.750175,102,4.52,37,4.5,4.46,4.53,4.63,4.69,4.58,4.42,86,moins d une heure,87,Logement entier,4,5,2.3,4,Host_35046,2014,False,True,https://www.airbnb.fr/rooms/avignon_000129,detailed_ratings,2024-12-11,13,59,72,1,347
avignon_000130,Avignon,Authentique duplex quartier historique,43.872645,4.864126,63,4.46,76,4.5,4.51,4.68,4.27,4.8,4.49,4.46,89,quelques heures,97,Logement entier,3,1,2.8,10,Host_47489,2017,False,False,https://www.airbnb.fr/rooms/avignon_000130,detailed_ratings,2024-04-12,23,47,55,1,280
avignon_000131,Avignon,Cosy maison à Avignon,44.008806,4.780244,91,4.48,172,4.5,4.61,4.64,4.34,4.6,4.58,4.3,88,moins d une heure,90,Logement entier,5,1,1.3,6,Host_62479,2012,False,True,https://www.airbnb.fr/rooms/avignon_000131,detailed_ratings,2024-02-01,21,43,11,2,229
avignon_000132,Avignon,Cosy chambre à Avignon,44.013325,4.848718,41,4.4,50,4.4,4.51,4.57,4.28,4.73,4.33,4.2,98,quelques heures,100,Chambre privée,1,3,2.7,9,Host_43064,2014,False,True,https://www.airbnb.fr/rooms/avignon_000132,detailed_ratings,2022-03-05,30,23,26,1,361
avignon_000133,Avignon,Magnifique loft à Avignon,43.908618,4.726689,87,4.7,186,4.7,4.86,4.91,4.6,4.81,4.95,4.78,98,moins de 12 heures,98,Logement entier,5,2,2.3,4,Host_32800,2017,True,True,https://www.airbnb.fr/rooms/avignon_000133,detailed_ratings,2024-11-16,8,0,62,7,59
avignon_000134,Avignon,Chambre confortable proche proche commerces Avignon,44.016705,4.758741,121,4.58,211,4.6,4.67,4.67,4.34,4.67,4.51,4.43,98,moins de 12 heures,90,Chambre privée,3,1,2.0,2,Host_92518,2023,False,True,https://www.airbnb.fr/rooms/avignon_000134,detailed_ratings,2022-04-18,14,55,43,1,251
avignon_000135,Avignon,Hébergement entier - Avignon proche gare,43.945841,4.706073,55,4.37,185,4.4,4.39,4.46,4.1,4.7,4.36,4.2,94,quelques heures,96,Logement entier,4,3,1.8,2,Host_29981,2020,False,True,https://www.airbnb.fr/rooms/avignon_000135,detailed_ratings,2023-04-05,7,44,41,7,154
avignon_000136,Avignon,Calme duplex à Avignon,43.931247,4.724176,85,4.35,169,4.4,4.48,4.32,4.32,4.52,4.6,4.01,94,moins d une heure,91,Logement entier,2,4,1.7,8,Host_77818,2012,False,True,https://www.airbnb.fr/rooms/avignon_000136,detailed_ratings,2024-09-27,19,1,58,1,169
avignon_000137,Avignon,Hébergement entier - Avignon quartier historique,43.861775,4.884195,124,4.66,252,4.7,4.72,4.9,4.53,4.82,4.58,4.3,94,moins d une heure,84,Logement entier,3,1,2.8,4,Host_11063,2019,False,True,https://www.airbnb.fr/rooms/avignon_000137,detailed_ratings,2024-12-08,16,35,64,6,292
avignon_000138,Avignon,Cosy loft à Avignon,43.926353,4.853813,112,4.65,177,4.7,4.67,4.75,4.6,4.71,4.61,4.59,92,moins d une heure,97,Logement entier,2,1,2.7,9,Host_50647,2015,False,True,https://www.airbnb.fr/rooms/avignon_000138,detailed_ratings,2023-10-06,3,7,85,4,175
avignon_000139,Avignon,Hébergement chez l'habitant - Avignon quartier animé,44.035044,4.859883,62,4.43,273,4.4,4.53,4.35,4.56,4.77,4.57,4.38,98,quelques heures,80,Chambre privée,5,1,2.6,10,Host_95867,2013,False,True,https://www.airbnb.fr/rooms/avignon_000139,detailed_ratings,2022-03-21,0,39,73,1,220
avignon_000140,Avignon,Hébergement chez l'habitant - Avignon proche commerces,44.029713,4.797418,137,4.59,182,4.6,4.57,4.88,4.44,4.68,4.8,4.26,96,moins de 12 heures,83,Chambre privée,3,3,1.3,8,Host_25571,2013,False,True,https://www.airbnb.fr/rooms/avignon_000140,detailed_ratings,2024-02-14,17,36,46,2,142
avignon_000141,Avignon,Calme chambre à Avignon,43.916508,4.892848,63,4.48,17,4.5,4.45,4.76,4.28,4.65,4.74,4.37,91,moins d une heure,90,Chambre privée,5,5,2.2,3,Host_11566,2014,False,True,https://www.airbnb.fr/rooms/avignon_000141,detailed_ratings,2022-01-10,6,37,3,7,32
avignon_000142,Avignon,Chambre confortable proche quartier historique Avignon,43.897104,4.722198,33,4.7,30,4.7,4.81,4.83,4.46,4.93,4.88,4.62,96,moins d une heure,89,Chambre privée,5,2,1.4,3,Host_60741,2020,True,True,https://www.airbnb.fr/rooms/avignon_000142,detailed_ratings,2022-11-10,10,35,53,6,91
avignon_000143,Avignon,Chambre confortable proche quartier historique Avignon,43.939668,4.853644,68,4.41,7,4.4,4.59,4.48,4.4,4.72,4.58,4.38,85,moins d une heure,86,Chambre partagée,5,2,1.2,6,Host_82924,2018,False,True,https://www.airbnb.fr/rooms/avignon_000143,detailed_ratings,2022-06-12,5,46,52,3,340
avignon_000144,Avignon,Hébergement chez l'habitant - Avignon proche gare,44.008315,4.872107,142,4.38,221,4.4,4.37,4.55,4.39,4.42,4.51,4.14,94,moins de 12 heures,88,Chambre privée,2,4,2.2,6,Host_21361,2020,False,False,https://www.airbnb.fr/rooms/avignon_000144,detailed_ratings,2022-06-07,10,41,15,7,62
avignon_000145,Avignon,Cosy studio à Avignon,44.005621,4.85004,97,4.69,242,4.7,4.65,4.83,4.56,4.73,4.69,4.57,89,moins d une heure,96,Logement entier,4,6,1.4,10,Host_23036,2015,False,True,https://www.airbnb.fr/rooms/avignon_000145,detailed_ratings,2022-11-27,25,14,75,1,290
avignon_000146,Avignon,Appartement entier au cœur de Avignon,43.965763,4.870645,134,4.73,192,4.7,4.63,4.99,4.62,4.91,4.69,4.82,95,quelques heures,90,Logement entier,4,6,2.1,4,Host_53507,2012,False,True,https://www.airbnb.fr/rooms/avignon_000146,detailed_ratings,2023-05-15,28,0,76,6,265
avignon_000147,Avignon,Charmant chambre à Avignon,43.990658,4.812188,84,4.36,29,4.4,4.51,4.44,4.5,4.47,4.29,4.0,85,quelques heures,89,Chambre privée,1,5,1.2,10,Host_76617,2019,False,True,https://www.airbnb.fr/rooms/avignon_000147,detailed_ratings,2024-02-16,10,1,37,5,263
avignon_000148,Avignon,Spacieux studio proche commerces,44.017639,4.787625,142,4.53,270,4.5,4.5,4.74,4.54,4.88,4.77,4.4,92,moins d une heure,81,Logement entier,3,2,1.8,2,Host_16392,2018,False,True,https://www.airbnb.fr/rooms/avignon_000148,detailed_ratings,2024-11-23,27,34,12,3,81
avignon_000149,Avignon,Studio entier au cœur de Avignon,43.88391,4.893404,39,4.67,261,4.7,4.79,4.6,4.76,5.0,4.68,4.55,89,quelques heures,100,Logement entier,5,5,1.9,5,Host_80469,2015,False,True,https://www.airbnb.fr/rooms/avignon_000149,detailed_ratings,2023-09-01,5,33,79,2,251
avignon_000150,Avignon,Moderne chambre à Avignon,43.98028,4.823854,150,4.44,170,4.4,4.54,4.56,4.57,4.49,4.39,4.27,85,moins de 12 heures,94,Chambre privée,3,1,1.4,7,Host_32575,2016,True,True,https://www.airbnb.fr/rooms/avignon_000150,detailed_ratings,2024-08-06,5,0,19,7,89
avignon_000151,Avignon,Hébergement chez l'habitant - Avignon proche gare,43.932638,4.876483,148,4.71,295,4.7,4.76,4.98,4.75,4.9,4.94,4.36,91,moins d une heure,91,Chambre privée,1,3,1.4,3,Host_10856,2012,False,True,https://www.airbnb.fr/rooms/avignon_000151,detailed_ratings,2022-04-27,24,17,70,2,180
avignon_000152,Avignon,Moderne chambre à Avignon,44.005395,4.797906,103,4.36,186,4.4,4.34,4.34,4.43,4.47,4.26,4.05,96,moins de 12 heures,95,Chambre privée,1,5,1.9,8,Host_13474,2013,False,True,https://www.airbnb.fr/rooms/avignon_000152,detailed_ratings,2022-02-19,18,40,66,1,206
avignon_000153,Avignon,Chambre confortable proche proche monuments Avignon,44.027579,4.889501,108,4.72,150,4.7,4.69,4.76,4.54,5.0,4.93,4.33,95,moins de 12 heures,82,Chambre privée,3,4,1.0,4,Host_49368,2016,False,True,https://www.airbnb.fr/rooms/avignon_000153,detailed_ratings,2023-12-06,16,39,84,6,302
avignon_000154,Avignon,Pied-à-terre entier au cœur de Avignon,43.981585,4.905248,88,4.7,276,4.7,4.76,4.78,4.8,4.77,4.98,4.51,94,quelques heures,89,Logement entier,5,5,2.8,9,Host_47094,2018,False,True,https://www.airbnb.fr/rooms/avignon_000154,detailed_ratings,2024-09-21,15,26,29,5,332
avignon_000155,Avignon,Lumineux studio à Avignon,44.016831,4.774848,103,4.38,275,4.4,4.43,4.46,4.14,4.52,4.47,4.25,94,moins d une heure,92,Logement entier,4,6,1.1,8,Host_47043,2017,True,True,https://www.airbnb.fr/rooms/avignon_000155,detailed_ratings,2023-10-10,30,22,72,7,209
